transaction_id,utr_number,batch_id,scheme_name,rail_operator,originating_country,currency_code,transaction_type,amount,fee_charged,net_amount,status,failure_reason,initiated_at,completed_at,latency_ms,sender_account,sender_bank,receiver_account,receiver_bank,device_type,auth_method,merchant_category,is_cross_border,edge_case_flag,edge_case_note,data_classification,synthetic_version,do_not_use_in_prod
561f89a6-9204-47f5-a900-8ba0b4794b25,GSTQYE9WMAEHZTKVLVGNKML,BATCH_20250317_26,Bizum,AEB,ES,USD,P2B,592.02,0.0,592.02,COMPLETED,,2025-03-17T17:26:28,2025-03-17T17:26:30.288000,2288,XXXX41581984,BARCLAYS,XXXX35348557,STATE_BANK,MOBILE_APP,NONE,UTILITIES,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
a29a4d17-91a7-4538-8614-b12bc448d5d6,PS1GD7QKCYZEEG18YF8QJ,BATCH_20250522_37,Transfiya,ACH Colombia,CO,USD,P2P,156.91,0.0,156.91,COMPLETED,,2025-05-22T06:40:34,2025-05-22T06:40:40.534000,6534,XXXX82181284,PKO_BP,XXXX37525664,BNP_PARIBAS,POS_TERMINAL,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
4b540039-2b29-4050-b7ae-b0a29f9067d4,86HCFLJWG8L9H8VL,BATCH_20250427_01,Zengin,JBA,JP,USD,P2P,3898.4,2.04,3896.36,COMPLETED,,2025-04-27T18:52:48,2025-04-27T18:52:51.119000,3119,XXXX32453630,BANAMEX,XXXX63407948,PKO_BP,POS_TERMINAL,BIOMETRIC,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
61506580-a34b-4ced-9f5d-37d57cdee095,KYA3VR93PEXBUAUN2,BATCH_20250426_37,EthSwitch,EthSwitch,ET,USD,P2B,143.6,0.0,143.6,TIMED_OUT,SYSTEM_TIMEOUT,2025-04-26T11:14:57,,33262,XXXX52346798,KASIKORN,XXXX35061380,KASIKORN,MOBILE_APP,BIOMETRIC,RETAIL,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
77f68085-08c4-4cf5-961e-d880cdf2ca87,LTRD3F9503AU3NDP5E1SZF2,BATCH_20250507_46,SBP,NSPK,RU,USD,P2P,303.52,0.0,303.52,FAILED,INVALID_VPA,2025-05-07T15:14:43,,3214,XXXX16161660,BRI,XXXX02028190,LLOYDS,POS_TERMINAL,NONE,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
ccc4f16d-0d59-4144-b9bf-2d05478b4b08,UXXC0FA6X49UA7EY0DH,BATCH_20250410_70,DuitNow,PayNet,MY,MYR,P2P,1841.94,0.7,1841.24,TIMED_OUT,DUPLICATE_TRANSACTION,2025-04-10T17:52:58,,34323,XXXX33763852,COMMBANK,XXXX66232310,ICICI_BANK,USSD,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
c0242135-d91f-4b53-b058-8432165b0905,U2UYZCAQA8E0M5BGU,BATCH_20250420_86,EthSwitch,EthSwitch,ET,USD,B2B,350.0,0.0,350.0,REVERSED,DUPLICATE_TRANSACTION,2025-04-20T11:41:20,,9284,XXXX65701054,DEUTSCHE_BANK,XXXX17944704,KASIKORN,MOBILE_APP,MPIN,UTILITIES,False,AMOUNT_AT_LIMIT,Amount equals scheme maximum limit,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
720a2cd0-a8db-4b5f-bcad-84f9031d1c03,J48V7QSRALMGNFZ8KQDQBM,BATCH_20250420_59,TIPS,Bank of Tanzania,TZ,USD,P2B,217.75,0.0,217.75,REVERSED,BENEFICIARY_NOT_FOUND,2025-04-20T12:59:03,,3849,XXXX58010920,DBS_BANK,XXXX61586467,FNB_ZA,USSD,HARDWARE_TOKEN,RETAIL,True,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
91d6b57e-addf-4ae6-ae0f-ea37ecaef930,D2GDF3VRKLKB34GCUBJT8Z2,BATCH_20250307_57,RwandaRapide,NBR,RW,USD,B2B,6923.03,0.0,6923.03,COMPLETED,,2025-03-07T20:20:19,2025-03-07T20:20:21.985000,2985,XXXX20533991,ITAU_BANK,XXXX19647473,BRI,MOBILE_APP,OTP,RETAIL,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
bb8b00b5-1946-4184-a4f8-a9a2392aa248,LDJ4JV5D6PP5QYF2XZ,BATCH_20250520_59,SEPA Instant,EPC,EU,EUR,P2P,245.48,0.0,245.48,PENDING,,2025-05-20T06:38:45,,,XXXX28848984,COMMBANK,XXXX29400152,HDFC_BANK,USSD,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
f0927177-eb9f-449b-92f9-1159ef26f405,JF0G0UALF9WVQ7EABK,BATCH_20250501_73,UPI,NPCI,IN,INR,P2P,3599.84,2.98,3596.86,REVERSED,INVALID_VPA,2025-05-01T20:23:08,,5847,XXXX11418188,PKO_BP,XXXX03210768,MAYBANK,API_DIRECT,OTP,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
d6646445-c7aa-45cc-9f0f-77f70be129cf,30CTM5D5Y51KMJ93,BATCH_20250416_03,FedNow,Federal Reserve,US,USD,P2P,106.04,0.0,106.04,TIMED_OUT,DUPLICATE_TRANSACTION,2025-04-16T13:06:16,,32443,XXXX40856192,BANAMEX,XXXX55608706,FNB_ZA,WEB_BROWSER,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
90229855-063f-4cda-8854-bf1d8f0452c3,U8YRDVYS1PCQM6MVGVGR1838,BATCH_20250502_53,Transferencias 3.0,BCRA,AR,USD,P2B,505.62,0.0,505.62,TIMED_OUT,INVALID_VPA,2025-05-02T03:03:20,,30809,XXXX62510678,HDFC_BANK,XXXX33525509,ICICI_BANK,POS_TERMINAL,MPIN,TRANSPORT,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
26a80904-f07f-408b-9402-f8bd3316369a,XHXY86U8RVQ1BGG77SF,BATCH_20250507_73,UPI,NPCI,IN,INR,P2B,9525.87,9.78,9516.09,REVERSED,DUPLICATE_TRANSACTION,2025-05-07T10:11:16,,3968,XXXX65599179,STATE_BANK,XXXX88765999,BANAMEX,POS_TERMINAL,OTP,HEALTHCARE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
3b131a1f-1546-4fa2-b314-b8392d95d803,5VQ6RTD4S5RU2EKPUYAQ0F7U,BATCH_20250522_20,PayShap,BankservAfrica,ZA,ZAR,P2P,205.6,0.0,205.6,COMPLETED,,2025-05-22T02:04:26,2025-05-22T02:04:31.617000,5617,XXXX38907893,COMMBANK,XXXX41527784,ICICI_BANK,WEB_BROWSER,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
5761e5ed-2255-4b36-acf0-656db56f2c7e,E21PJL0PPNA5K2UKWRJ3,BATCH_20250506_43,RwandaRapide,NBR,RW,USD,P2P,359.63,0.0,359.63,COMPLETED,,2025-05-06T05:39:55,2025-05-06T05:40:04.654000,9654,XXXX34932224,KASIKORN,XXXX31941906,BARCLAYS,POS_TERMINAL,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
d8fbf6d3-503c-4c27-aafc-a52174d9c350,MBL1Q90TQHMMW15DB,BATCH_20250516_51,SEPA Instant (DE),Bundesbank,DE,USD,P2B,3121.82,4.45,3117.37,REVERSED,ACCOUNT_FROZEN,2025-05-16T02:22:22,,2851,XXXX83475019,BRADESCO,XXXX94436109,JP_MORGAN,USSD,OTP,FOOD_BEVERAGE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
7a75f8aa-be77-423a-ac56-65aa30e18248,L8PGDPFZC9K63B7MP7YWT4Z7,BATCH_20250402_33,InstaPay,BancNet,PH,USD,B2B,5927.56,5.45,5922.11,PENDING,,2025-04-02T04:59:48,,,XXXX36760172,DEUTSCHE_BANK,XXXX67931660,PKO_BP,USSD,BIOMETRIC,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
b750c681-1b20-4c58-a5e1-4dd5654b7061,8EK5X2UCWSZZU76PGL,BATCH_20250506_08,UPI,NPCI,IN,INR,P2B,9457.78,0.0,9457.78,COMPLETED,,2025-05-06T22:24:32,2025-05-06T22:24:39.717000,7717,XXXX89140796,DBS_BANK,XXXX21431941,KASIKORN,POS_TERMINAL,MPIN,UTILITIES,False,SAME_SENDER_RECEIVER,Sender and receiver identifiers are identical,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
dbb8a082-c8e8-42c7-864d-89b7880a0c02,JPA559E6RDAL10Q3ZTYX19RX,BATCH_20250428_67,Bizum,AEB,ES,USD,P2B,405.32,0.0,405.32,REVERSED,INSUFFICIENT_FUNDS,2025-04-28T20:13:00,,4046,XXXX32710909,KASIKORN,XXXX96900104,BRI,MOBILE_APP,BIOMETRIC,EDUCATION,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
275858c8-0f35-4a50-97a5-009096198378,24XW79Z8WEXJRKUTBTZ2A,BATCH_20250527_27,FPS,HKICL,HK,USD,B2B,99156.82,0.0,99156.82,PENDING,,2025-05-27T14:41:20,,,XXXX41486591,ITAU_BANK,XXXX51983184,FNB_ZA,ATM,BIOMETRIC,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
1d2d3c45-62a6-437d-bd2c-3c0833795085,NN86JALGRPWV8S09P,BATCH_20250530_47,LankaPay,LankaClear,LK,USD,P2P,365.89,0.0,365.89,COMPLETED,,2025-05-30T08:53:09,2025-05-30T08:53:16.587000,7587,XXXX96722164,FIRST_BANK_NG,XXXX09676684,DEUTSCHE_BANK,API_DIRECT,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
8b17ddcf-d7c9-4ba3-955e-55b4e730dac7,XXL2NX6LV00UL5QY52Q4,BATCH_20250418_15,RwandaRapide,NBR,RW,USD,P2P,245.86,0.0,245.86,COMPLETED,,2025-04-18T00:45:34,2025-04-18T00:45:40.582000,6582,XXXX09342381,FNB_ZA,XXXX44848251,COMMBANK,MOBILE_APP,HARDWARE_TOKEN,,True,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
4c3538d0-d901-41fb-885b-3faa1f82d22e,HFCSZ4YZ4RZMAXRW5SD7VVEA,BATCH_20250527_50,Faster Payments,Pay.UK,GB,GBP,P2B,21646.0,33.8,21612.2,REVERSED,FRAUD_HOLD,2025-05-27T19:43:20,,5807,XXXX18560393,LLOYDS,XXXX65930298,MAYBANK,WEB_BROWSER,OTP,HEALTHCARE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
